"Close","Close(-1)","High(-1)","Low(-1)"
1.9777,1.9744,1.9768,1.9641
1.9811,1.9777,1.9849,1.9758
1.9711,1.9811,1.9839,1.9634
1.9625,1.9711,1.9718,1.9484
1.9707,1.9625,1.9672,1.9588
1.9595,1.9707,1.9709,1.9567
1.9419,1.9595,1.96,1.9447
1.9573,1.9419,1.9579,1.9287
1.9656,1.9573,1.9601,1.941
1.9715,1.9656,1.9669,1.9561
1.972,1.9715,1.9735,1.9622
1.9788,1.972,1.9758,1.9616
1.9828,1.9788,2.0071,1.9778
1.9826,1.9828,1.9851,1.962
1.9844,1.9826,1.9873,1.9708
2.0051,1.9844,1.9922,1.9785
2.0065,2.0051,2.0131,2.001
2.006,2.0065,2.016,1.9874
2.0149,2.006,2.016,1.9987
2.0102,2.0149,2.0238,2.0065
2.0192,2.0102,2.015,1.9955
2.019,2.0192,2.0192,2.0192
2.0151,2.019,2.0166,2.015
2.0186,2.0151,2.0222,2.0019
2.021,2.0186,2.023,2.0025
2.0128,2.021,2.023,2.0044
1.9832,2.0128,2.0148,1.9847
1.9897,1.9832,1.9903,1.9699
1.9806,1.9897,1.9902,1.974
1.9732,1.9806,1.9832,1.9646
1.9748,1.9732,1.9745,1.9557
1.9662,1.9748,1.9782,1.9589
1.998,1.9662,1.9788,1.9506
1.9846,1.998,2.0003,1.9785
1.9971,1.9846,2.0009,1.9684
1.9817,1.9971,2.0167,1.9813
2.0052,1.9817,2.0169,1.9811
2.0159,2.0052,2.0152,1.984
2.0184,2.0159,2.0196,1.9996
2.0087,2.0184,2.0229,2.0023
1.9993,2.0087,2.0125,1.9918
1.9933,1.9993,2.0125,1.9834
2.0057,1.9933,2.0005,1.9806
2.0015,2.0057,2.0102,1.9917
2.0017,2.0015,2.0044,1.9856
2.0069,2.0017,2.0106,1.9859
2.0054,2.0069,2.012,1.9922
2.0059,2.0054,2.0143,1.9911
2.0058,2.0059,2.013,1.9888
2.0007,2.0058,2.0062,1.9895
2.0093,2.0007,2.0043,1.989
2.0138,2.0093,2.0253,1.9953
2.0062,2.0138,2.02,1.9982
2.0184,2.0062,2.019,1.9894
2.0199,2.0184,2.0294,2.0009
2.0226,2.0199,2.0265,2.0033
2.0312,2.0226,2.0364,2.0075
2.0357,2.0312,2.0378,2.0166
2.0328,2.0357,2.0432,2.0203
2.0456,2.0328,2.0409,2.0168
2.0411,2.0456,2.0528,2.0298
2.0469,2.0411,2.0525,2.0247
2.0535,2.0469,2.0503,2.0169
2.0738,2.0535,2.0667,2.0369
2.1073,2.0738,2.0946,2.0679
2.1077,2.1073,2.1095,2.091
2.0899,2.1077,2.1408,2.0908
2.1213,2.0899,2.1412,2.1208
2.124,2.1213,2.1383,2.1076
2.1251,2.124,2.1466,2.0875
2.1274,2.1251,2.14,2.1107
2.1274,2.1274,2.1481,2.1108
2.1274,2.1274,2.158,2.1108
2.1274,2.1274,2.162,2.1108
2.1527,2.1274,2.162,2.1108
2.1168,2.1527,2.1532,2.1315
2.0964,2.1168,2.138,2.1008
2.1678,2.0964,2.1574,2.0961
2.1776,2.1678,2.1815,2.153
2.2242,2.1776,2.1798,2.1621
2.2557,2.2242,2.2717,2.207
2.2385,2.2557,2.2702,2.2402
2.2256,2.2385,2.2612,2.2265
2.2102,2.2256,2.2279,2.2018
2.1862,2.2102,2.2116,2.1868
2.1959,2.1862,2.1864,2.1697
2.1892,2.1959,2.2229,2.1792
2.2231,2.1892,2.2358,2.2129
2.2472,2.2231,2.2439,2.2066
2.2634,2.2472,2.2669,2.2304
2.246,2.2634,2.269,2.2443
2.2475,2.246,2.2665,2.2298
2.2615,2.2475,2.2635,2.2329
2.2541,2.2615,2.2617,2.2444
2.2704,2.2541,2.2707,2.2369
2.252,2.2704,2.271,2.2468
2.2619,2.252,2.2677,2.2488
2.2163,2.2619,2.2698,2.2401
2.2488,2.2163,2.255,2.2001
2.2229,2.2488,2.2617,2.2267
2.2218,2.2229,2.2382,2.2064
2.2448,2.2218,2.238,2.2039
2.2302,2.2448,2.2451,2.2284
2.21,2.2302,2.242,2.2138
2.2436,2.21,2.241,2.1994
2.2407,2.2436,2.2565,2.2274
2.2544,2.2407,2.2521,2.2347
2.2666,2.2544,2.2627,2.2342
2.2794,2.2666,2.2734,2.2507
2.2737,2.2794,2.2974,2.26
2.3012,2.2737,2.2952,2.2572
2.284,2.3012,2.3096,2.2776
2.3026,2.284,2.3004,2.2473
2.2952,2.3026,2.3037,2.2855
2.3041,2.2952,2.3044,2.2794
2.2785,2.3041,2.3045,2.2703
2.2686,2.2785,2.284,2.261
2.2845,2.2686,2.2765,2.2473
2.3107,2.2845,2.305,2.2686
2.3215,2.3107,2.3123,2.2952
2.3378,2.3215,2.3479,2.3055
2.3875,2.3378,2.362,2.322
2.4096,2.3875,2.4108,2.3738
2.3939,2.4096,2.4106,2.3811
2.4478,2.3939,2.423,2.3768
2.4325,2.4478,2.4516,2.4293
2.3455,2.4325,2.4329,2.3636
2.3762,2.3455,2.4457,2.3303
2.3684,2.3762,2.4132,2.361
2.3425,2.3684,2.387,2.3252
2.3561,2.3425,2.3644,2.3267
2.3807,2.3561,2.38,2.3411
2.3748,2.3807,2.4457,2.3512
2.356,2.3748,2.3987,2.3585
2.3578,2.356,2.3599,2.3385
2.3204,2.3578,2.3704,2.314
2.3006,2.3204,2.3226,2.2813
2.2739,2.3006,2.4457,2.273
2.2823,2.2739,2.277,2.2551
2.2718,2.2823,2.304,2.266
2.2726,2.2718,2.287,2.2589
2.2767,2.2726,2.2833,2.2567
2.2814,2.2767,2.2779,2.245
2.2503,2.2814,2.2828,2.2499
2.1828,2.2503,2.2547,2.2363
2.1973,2.1828,2.2133,2.1665
2.2075,2.1973,2.2162,2.1808
2.1958,2.2075,2.3778,2.1913
2.1947,2.1958,2.2096,2.1822
2.2233,2.1947,2.2305,2.1793
2.239,2.2233,2.2385,2.2079
2.2227,2.239,2.26,2.225
2.217,2.2227,2.2553,2.2174
2.2126,2.217,2.2228,2.1943
2.1896,2.2126,2.2199,2.1983
2.2049,2.1896,2.211,2.174
2.2075,2.2049,2.2081,2.1892
2.2051,2.2075,2.2178,2.1887
2.2026,2.2051,2.2107,2.19
2.1772,2.2026,2.2037,2.1721
2.171,2.1772,2.1845,2.1619
2.1789,2.171,2.1899,2.16
2.1773,2.1789,2.1875,2.16
2.1781,2.1773,2.1827,2.1517
2.1585,2.1781,2.1789,2.1546
2.1455,2.1585,2.163,2.1435
2.1706,2.1455,2.1746,2.1501
2.1696,2.1706,2.1855,2.1547
2.1863,2.1696,2.1844,2.1692
2.2006,2.1863,2.2053,2.1734
2.1844,2.2006,2.2018,2.1761
2.1775,2.1844,2.1875,2.165
2.182,2.1775,2.1875,2.1632
2.1811,2.182,2.1895,2.1778
2.2318,2.1811,2.2208,2.179
2.2517,2.2318,2.2565,2.223
2.2408,2.2517,2.254,2.2262
2.2773,2.2408,2.2903,2.2389
2.2825,2.2773,2.2937,2.2664
2.3029,2.2825,2.3001,2.2673
2.3093,2.3029,2.3396,2.2921
2.3278,2.3093,2.3269,2.2884
2.3304,2.3278,2.3449,2.3204
2.329,2.3304,2.3318,2.303
2.3113,2.329,2.3351,2.3063
2.3159,2.3113,2.3149,2.2948
2.2604,2.3159,2.3162,2.2625
2.2688,2.2604,2.2739,2.247
2.2687,2.2688,2.2705,2.2643
2.3021,2.2687,2.3142,2.2661
2.2738,2.3021,2.3123,2.2765
2.2808,2.2738,2.2926,2.262
2.2938,2.2808,2.303,2.2788
2.327,2.2938,2.311,2.2896
2.3149,2.327,2.3373,2.3098
2.3308,2.3149,2.3368,2.3005
2.3533,2.3308,2.3531,2.3299
2.373,2.3533,2.3591,2.3355
2.388,2.373,2.3802,2.3505
2.3562,2.388,2.3914,2.3562
2.3218,2.3562,2.3692,2.3283
2.317,2.3218,2.3286,2.2981
2.306,2.317,2.322,2.2915
2.3387,2.306,2.3358,2.2894
2.332,2.3387,2.347,2.3228
2.325,2.332,2.3368,2.3167
2.3229,2.325,2.3317,2.3043
2.3164,2.3229,2.3266,2.314
2.3289,2.3164,2.3349,2.3009
2.3545,2.3289,2.359,2.3163
2.3827,2.3545,2.3856,2.3369
2.354,2.3827,2.385,2.3528
2.3552,2.354,2.3575,2.3388
2.3545,2.3552,2.3523,2.3523
2.3523,2.3545,2.3568,2.3523
2.3335,2.3523,2.3568,2.3354
2.3593,2.3335,2.3609,2.3083
2.3592,2.3593,2.3598,2.3434
2.3571,2.3592,2.3571,2.3474
2.3847,2.3571,2.4057,2.3452
2.3715,2.3847,2.3851,2.3601
2.3737,2.3715,2.3819,2.3604
2.3687,2.3737,2.3737,2.3444
2.392,2.3687,2.3805,2.3501
2.388,2.392,2.3995,2.3734
2.3535,2.388,2.394,2.3593
2.3568,2.3535,2.3592,2.3357
2.3516,2.3568,2.3655,2.3388
2.3555,2.3516,2.355,2.3231
2.3606,2.3555,2.3742,2.3408
2.3475,2.3606,2.3628,2.3423
2.3405,2.3475,2.3521,2.3185
2.3578,2.3405,2.3653,2.3383
2.3696,2.3578,2.3663,2.3367
2.3909,2.3696,2.3881,2.3587
2.3932,2.3909,2.4297,2.3909
2.4184,2.3932,2.4181,2.3863
2.4234,2.4184,2.4244,2.3921
2.4324,2.4234,2.4468,2.421
2.4088,2.4324,2.44,2.4066
2.4223,2.4088,2.4338,2.3862
2.4372,2.4223,2.4243,2.3981
2.4064,2.4372,2.4375,2.4062
2.3955,2.4064,2.4167,2.3864
2.3795,2.3955,2.4098,2.3755
2.3752,2.3795,2.391,2.365
2.4062,2.3752,2.3993,2.3749
2.4014,2.4062,2.4137,2.3818
2.417,2.4014,2.4101,2.3871
2.391,2.417,2.4298,2.4044
2.3841,2.391,2.3959,2.3688
2.3818,2.3841,2.3897,2.3692
2.3861,2.3818,2.3995,2.3696
2.389,2.3861,2.4093,2.3824
2.3696,2.389,2.3918,2.3609
2.3406,2.3696,2.3739,2.3485
2.3363,2.3406,2.3482,2.325
2.3388,2.3363,2.342,2.3204
2.348,2.3388,2.3498,2.3211
2.319,2.348,2.3483,2.3304
2.3334,2.319,2.3411,2.3136
2.3411,2.3334,2.3391,2.3204
2.3378,2.3411,2.3455,2.3258
2.3173,2.3378,2.3386,2.3222
2.32,2.3173,2.3195,2.2974
2.3356,2.32,2.3426,2.3048
2.3432,2.3356,2.3488,2.3088
2.3594,2.3432,2.3537,2.3277
2.3523,2.3594,2.3705,2.3542
2.3611,2.3523,2.3576,2.336
2.3405,2.3611,2.3729,2.3537
2.3461,2.3405,2.3519,2.3294
2.3294,2.3461,2.3557,2.3398
2.3446,2.3294,2.3412,2.3263
2.3233,2.3446,2.3538,2.3248
2.3198,2.3233,2.3293,2.3084
2.3186,2.3198,2.3309,2.3089
2.3091,2.3186,2.3268,2.2984
2.2929,2.3091,2.3162,2.2875
2.2562,2.2929,2.304,2.2587
2.2561,2.2562,2.2663,2.2447
2.2693,2.2561,2.272,2.2453
2.2583,2.2693,2.2728,2.2491
2.265,2.2583,2.2734,2.2426
2.2765,2.265,2.2861,2.2525
2.2308,2.2765,2.278,2.2337
2.2143,2.2308,2.2449,2.2152
2.1989,2.2143,2.2167,2.1897
2.1813,2.1989,2.2142,2.1836
2.2039,2.1813,2.2026,2.1688
2.2139,2.2039,2.2162,2.188
2.2123,2.2139,2.2191,2.1963
2.2336,2.2123,2.234,2.1963
2.2382,2.2336,2.2363,2.2193
2.2282,2.2382,2.247,2.222
2.2282,2.2282,2.2428,2.2282
2.2282,2.2282,2.237,2.2282
2.237,2.2282,2.247,2.2185
2.2179,2.237,2.245,2.221
2.209,2.2179,2.2257,2.2072
2.2388,2.209,2.2368,2.1936
2.2203,2.2388,2.2425,2.2247
2.2332,2.2203,2.2265,2.201
2.228,2.2332,2.2546,2.218
2.2307,2.228,2.2335,2.2116
2.215,2.2307,2.2386,2.2117
2.2423,2.215,2.2325,2.2021
2.227,2.2423,2.2424,2.2231
2.214,2.227,2.2312,2.2082
2.213,2.214,2.2149,2.199
2.2075,2.213,2.2216,2.1983
2.2099,2.2075,2.2178,2.1952
2.2116,2.2099,2.2178,2.195
2.1997,2.2116,2.2158,2.196
2.2156,2.1997,2.224,2.1845
2.2103,2.2156,2.22,2.2
2.2029,2.2103,2.2147,2.1971
2.2128,2.2029,2.2171,2.1875
2.2051,2.2128,2.2132,2.1991
2.2108,2.2051,2.2168,2.1895
2.219,2.2108,2.2196,2.1965
2.2211,2.219,2.2206,2.2039
2.2328,2.2211,2.2403,2.2057
2.2276,2.2328,2.2441,2.2194
2.2236,2.2276,2.2323,2.2146
2.2368,2.2236,2.2422,2.2082
2.2738,2.2368,2.2711,2.223
2.2766,2.2738,2.2742,2.2539
2.2754,2.2766,2.287,2.2613
2.2563,2.2754,2.2835,2.2587
2.2428,2.2563,2.2586,2.2363
2.2262,2.2428,2.2465,2.2218
2.2191,2.2262,2.2465,2.2107
2.2304,2.2191,2.2331,2.2038
2.227,2.2304,2.2309,2.2139
2.2196,2.227,2.2379,2.2101
2.2298,2.2196,2.2307,2.2052
2.2588,2.2298,2.2554,2.216
2.2197,2.2588,2.2591,2.2437
2.2195,2.2197,2.2203,2.204
2.2268,2.2195,2.2393,2.2043
2.213,2.2268,2.234,2.2112
2.2216,2.213,2.2218,2.1997
2.2048,2.2216,2.2221,2.1964
2.1939,2.2048,2.2103,2.1894
2.1918,2.1939,2.206,2.1784
2.2117,2.1918,2.2037,2.1724
2.1981,2.2117,2.2171,2.1957
2.2223,2.1981,2.2171,2.1848
2.2068,2.2223,2.2405,2.207
2.2098,2.2068,2.2135,2.192
2.2225,2.2098,2.2196,2.1906
2.2094,2.2225,2.225,2.2057
2.2074,2.2094,2.212,2.1945
2.2186,2.2074,2.2235,2.1935
2.2175,2.2186,2.2239,2.2033
2.2073,2.2175,2.2205,2.202
2.2158,2.2073,2.2231,2.1905
2.2207,2.2158,2.2215,2.1977
2.2554,2.2207,2.2449,2.2009
2.2223,2.2554,2.2559,2.2265
2.2182,2.2223,2.228,2.2072
2.2083,2.2182,2.2215,2.2025
2.2159,2.2083,2.2195,2.1946
2.2153,2.2159,2.2197,2.2007
2.2221,2.2153,2.2293,2.1998
2.2193,2.2221,2.2317,2.2121
2.227,2.2193,2.2278,2.2038
2.2437,2.227,2.2533,2.2081
2.2603,2.2437,2.2713,2.2283
2.2523,2.2603,2.2804,2.2417
2.254,2.2523,2.26,2.2359
2.2763,2.254,2.2766,2.2544
2.2707,2.2763,2.2927,2.262
2.2941,2.2707,2.2867,2.2551
2.279,2.2941,2.3041,2.2767
2.2724,2.279,2.2848,2.2624
2.2749,2.2724,2.2815,2.2564
2.2785,2.2749,2.2833,2.2573
2.2639,2.2785,2.281,2.2618
2.2456,2.2639,2.2729,2.248
2.2552,2.2456,2.2615,2.2413
2.2435,2.2552,2.2617,2.2394
2.2573,2.2435,2.2546,2.2275
2.2668,2.2573,2.26,2.2432
2.2729,2.2668,2.2794,2.2509
2.2829,2.2729,2.2812,2.2583
2.2586,2.2829,2.285,2.2668
2.2436,2.2586,2.2614,2.2426
2.2372,2.2436,2.2536,2.2391
2.2316,2.2372,2.2418,2.2215
2.2431,2.2316,2.2371,2.2168
2.2398,2.2431,2.2531,2.2278
2.234,2.2398,2.2403,2.2238
2.2393,2.234,2.2418,2.222
2.2378,2.2393,2.2466,2.2233
2.265,2.2378,2.2536,2.2244
2.2832,2.265,2.2864,2.2491
2.2852,2.2832,2.2969,2.2679
2.2949,2.2852,2.2965,2.2682
2.2719,2.2949,2.3401,2.2786
2.3395,2.2719,2.3473,2.3204
2.3337,2.3395,2.343,2.3203
2.3553,2.3337,2.3478,2.318
2.3632,2.3553,2.3736,2.3381
2.365,2.3632,2.3741,2.346
2.3957,2.365,2.3896,2.3481
2.4097,2.3957,2.4093,2.3783
2.3794,2.4097,2.4146,2.3933
2.4252,2.3794,2.4217,2.3635
2.4198,2.4252,2.4401,2.4094
2.4435,2.4198,2.4736,2.4001
2.4359,2.4435,2.4577,2.4298
2.4817,2.4359,2.4755,2.4206
2.4921,2.4817,2.4941,2.465
2.4549,2.4921,2.503,2.476
2.4253,2.4549,2.4964,2.3742
2.3932,2.4253,2.4263,2.3851
2.374,2.3932,2.4265,2.3724
2.3949,2.374,2.394,2.3566
2.386,2.3949,2.4206,2.3786
2.3905,2.386,2.4267,2.3775
2.3961,2.3905,2.4025,2.3874
2.4524,2.3961,2.4433,2.3785
2.4659,2.4524,2.4989,2.4342
2.4307,2.4659,2.4672,2.4268
2.4622,2.4307,2.4609,2.4197
2.478,2.4622,2.4967,2.4602
2.4843,2.478,2.4875,2.4578
2.4957,2.4843,2.505,2.4701
2.4689,2.4957,2.4967,2.45
2.5196,2.4689,2.5521,2.4668
2.4582,2.5196,2.5197,2.4714
2.4578,2.4582,2.4664,2.4197
2.4016,2.4578,2.4585,2.389
2.4135,2.4016,2.4519,2.3938
2.4923,2.4135,2.5011,2.4236
2.4939,2.4923,2.5277,2.4904
2.5013,2.4939,2.5252,2.4936
2.5666,2.5013,2.5468,2.4986
2.5489,2.5666,2.5851,2.546
2.5494,2.5489,2.5562,2.5295
2.5544,2.5494,2.5675,2.5351
2.5631,2.5544,2.5606,2.5324
2.5859,2.5631,2.5764,2.5437
2.5968,2.5859,2.625,2.584
2.6047,2.5968,2.6149,2.578
2.5791,2.6047,2.6056,2.5828
2.5689,2.5791,2.5963,2.5677
2.5697,2.5689,2.5718,2.5519
2.512,2.5697,2.5709,2.5159
2.5425,2.512,2.5405,2.4996
2.5271,2.5425,2.5455,2.5148
2.4979,2.5271,2.5281,2.4941
2.5272,2.4979,2.5133,2.4907
2.5315,2.5272,2.5788,2.5243
2.557,2.5315,2.5752,2.5413
2.5649,2.557,2.5775,2.5435
2.5491,2.5649,2.5827,2.5467
2.5883,2.5491,2.5895,2.5427
2.5861,2.5883,2.6035,2.5668
2.5966,2.5861,2.5969,2.5737
2.5895,2.5966,2.6085,2.5783
2.6131,2.5895,2.6031,2.5749
2.6467,2.6131,2.6487,2.597
2.6496,2.6467,2.6656,2.6302
2.6921,2.6496,2.6882,2.6296
2.7352,2.6921,2.7548,2.6809
2.712,2.7352,2.7444,2.6877
2.6593,2.712,2.7129,2.653
2.6565,2.6593,2.6626,2.6313
2.6624,2.6565,2.6595,2.634
2.6912,2.6624,2.7062,2.6405
2.6912,2.6912,2.695,2.675
2.6952,2.6912,2.6952,2.675
2.6927,2.6952,2.6867,2.6867
2.6993,2.6927,2.6948,2.6522
2.6541,2.6993,2.7011,2.6445
2.6542,2.6541,2.6545,2.6374
2.6532,2.6542,2.6525,2.6525
2.6912,2.6532,2.7041,2.6525
2.7031,2.6912,2.7149,2.6779
2.6966,2.7031,2.7187,2.6888
2.6808,2.6966,2.6976,2.66
2.6597,2.6808,2.6986,2.6587
2.6264,2.6597,2.6706,2.6258
2.6702,2.6264,2.6695,2.621
2.6396,2.6702,2.679,2.629
2.6121,2.6396,2.6491,2.6
2.6387,2.6121,2.6282,2.593
2.6169,2.6387,2.6415,2.6122
2.6481,2.6169,2.6284,2.5989
2.611,2.6481,2.6491,2.6131
2.5971,2.611,2.6117,2.5826
2.5707,2.5971,2.5985,2.5454
2.5778,2.5707,2.5926,2.5666
2.5799,2.5778,2.6036,2.5748
2.5693,2.5799,2.5944,2.562
2.5731,2.5693,2.5871,2.5476
2.6002,2.5731,2.6007,2.5715
2.6788,2.6002,2.6854,2.5995
2.7236,2.6788,2.7089,2.6514
2.6911,2.7236,2.7255,2.6897
2.7383,2.6911,2.7323,2.69
2.7416,2.7383,2.7566,2.7068
2.7796,2.7416,2.7791,2.7412
2.7663,2.7796,2.7918,2.7574
2.8311,2.7663,2.8348,2.754
2.8655,2.8311,2.8699,2.83
2.817,2.8655,2.8742,2.8368
2.8309,2.817,2.8523,2.8125
2.826,2.8309,2.8313,2.8127
2.8257,2.826,2.8265,2.811
2.834,2.8257,2.8448,2.8068
2.8633,2.834,2.8638,2.8192
2.8641,2.8633,2.8808,2.8495
2.8747,2.8641,2.8976,2.8597
2.857,2.8747,2.8822,2.8534
2.8688,2.857,2.8794,2.8281
2.905,2.8688,2.887,2.838
2.8368,2.905,2.9153,2.8536
2.8927,2.8368,2.8813,2.834
2.9279,2.8927,2.9135,2.8926
2.9714,2.9279,2.9965,2.9268
3.0001,2.9714,2.9966,2.9733
3.057,3.0001,3.0668,2.9711
3.1227,3.057,3.1028,3.056
3.1016,3.1227,3.166,3.0945
3.1269,3.1016,3.136,3.079
3.1631,3.1269,3.1303,3.073
3.245,3.1631,3.272,3.1608
3.2428,3.245,3.2476,3.2092
3.2462,3.2428,3.2783,3.2165
3.2181,3.2462,3.2744,3.2138
3.2904,3.2181,3.297,3.2177
3.2246,3.2904,3.3103,3.206
3.1283,3.2246,3.2311,3.1576
3.1362,3.1283,3.1674,3.0906
3.1973,3.1362,3.1671,3.1117
3.1795,3.1973,3.2159,3.1695
3.2412,3.1795,3.2433,3.1783
3.226,3.2412,3.285,3.2241
3.1885,3.226,3.2632,3.1661
3.1643,3.1885,3.1908,3.1343
3.1222,3.1643,3.1784,3.1328
3.1216,3.1222,3.1216,3.12
3.1216,3.1216,3.1007,3.0865
3.1251,3.1216,3.1431,3.1029
3.0461,3.1251,3.1265,3.0619
3.0553,3.0461,3.0606,3.0193
3.0718,3.0553,3.0894,3.0341
3.1192,3.0718,3.1136,3.0523
3.0646,3.1192,3.1218,3.0683
3.0259,3.0646,3.0884,3.0465
3.0186,3.0259,3.037,3.0021
3.0367,3.0186,3.0655,3.0012
3.0294,3.0367,3.0529,3.0156
3.026,3.0294,3.036,3.0106
3.0052,3.026,3.0322,2.9934
2.9685,3.0052,3.0271,2.971
2.9483,2.9685,2.9848,2.9534
2.9131,2.9483,2.9556,2.8976
2.9348,2.9131,2.9184,2.8799
2.9527,2.9348,2.9533,2.9115
3.0111,2.9527,3.0142,2.9382
3.0111,3.0111,3.0805,3.0111
3.083,3.0111,3.0774,2.9905
3.0531,3.083,3.0865,3.0392
3.0287,3.0531,3.069,3.0194
3.0213,3.0287,3.0579,3.0074
2.9712,3.0213,3.0374,2.975
3.0564,2.9712,3.0405,2.9523
3.0175,3.0564,3.0729,3.0148
3.0365,3.0175,3.0229,2.9811
2.9899,3.0365,3.0372,2.9914
2.9914,2.9899,3.011,2.9683
3.0058,2.9914,3.0217,2.9856
3.0316,3.0058,3.0381,2.9864
3.0017,3.0316,3.041,3.0195
3.0367,3.0017,3.041,2.9887
3.089,3.0367,3.0697,3.0178
3.0932,3.089,3.1288,3.0749
3.148,3.0932,3.1494,3.0783
3.1379,3.148,3.18,3.1462
3.1584,3.1379,3.1785,3.1222
3.1758,3.1584,3.1901,3.1356
3.1695,3.1758,3.2079,3.1567
3.1286,3.1695,3.1734,3.1291
3.1332,3.1286,3.1419,3.0983
3.1402,3.1332,3.1423,3.1303
3.1396,3.1402,3.1817,3.1016
3.1099,3.1396,3.1465,3.1064
3.0955,3.1099,3.1161,3.0827
3.114,3.0955,3.1,3.0615
3.0871,3.114,3.166,3.0977
3.1168,3.0871,3.1241,3.0854
3.1235,3.1168,3.1334,3.0924
3.0869,3.1235,3.1352,3.0945
3.0504,3.0869,3.1008,3.0654
3.0578,3.0504,3.058,3.0286
3.0932,3.0578,3.0884,3.0393
3.0844,3.0932,3.0991,3.0651
3.0738,3.0844,3.1119,3.0701
3.0949,3.0738,3.092,3.0566
3.1244,3.0949,3.1222,3.0732
3.1257,3.1244,3.1358,3.1054
3.115,3.1257,3.1679,3.122
3.108,3.115,3.14,3.0838
3.1455,3.108,3.1249,3.0943
3.094,3.1455,3.1551,3.1006
3.1292,3.094,3.1337,3.0856
3.1351,3.1292,3.1585,3.1272
3.1787,3.1351,3.1932,3.1261
3.2317,3.1787,3.2379,3.1785
3.2211,3.2317,3.2338,3.2101
3.1556,3.2211,3.2228,3.1741
3.1312,3.1556,3.1726,3.1449
3.1365,3.1312,3.1403,3.1106
3.1356,3.1365,3.1593,3.1178
3.1506,3.1356,3.1478,3.126
3.1852,3.1506,3.1974,3.1329
3.1945,3.1852,3.2207,3.1703
3.1719,3.1945,3.1969,3.1669
3.2198,3.1719,3.2235,3.151
3.2842,3.2198,3.2942,3.1985
3.356,3.2842,3.3345,3.2666
3.3617,3.356,3.3757,3.3432
3.3545,3.3617,3.4002,3.3403
3.3239,3.3545,3.3711,3.3266
3.3708,3.3239,3.3728,3.3079
3.4194,3.3708,3.4104,3.3315
3.4488,3.4194,3.4568,3.4008
3.4663,3.4488,3.4786,3.427
3.4838,3.4663,3.4947,3.4483
3.5316,3.4838,3.5629,3.4772
3.5316,3.5316,3.563,3.49
3.4357,3.5316,3.5225,3.461
3.471,3.4357,3.5109,3.4186
3.4751,3.471,3.5007,3.4458
3.5193,3.4751,3.5232,3.4506
3.4779,3.5193,3.521,3.4585
3.4766,3.4779,3.5019,3.4587
3.4649,3.4766,3.4993,3.4588
3.4883,3.4649,3.5043,3.455
3.4578,3.4883,3.5148,3.4566
3.498,3.4578,3.4982,3.4414
3.5481,3.498,3.5756,3.4848
3.6115,3.5481,3.5537,3.5104
3.5941,3.6115,3.6498,3.5828
3.5502,3.5941,3.5941,3.5415
3.5787,3.5502,3.5955,3.5377
3.6192,3.5787,3.677,3.5595
3.6925,3.6192,3.6737,3.6166
3.7539,3.6925,3.7503,3.6803
3.735,3.7539,3.8111,3.7367
3.8397,3.735,3.8099,3.718
3.835,3.8397,3.8408,3.8169
3.8159,3.835,3.8361,3.7783
3.7787,3.8159,3.8185,3.7628
3.8481,3.7787,3.9041,3.7737
3.8682,3.8481,3.889,3.8169
3.8107,3.8682,3.8863,3.8363
3.8597,3.8107,3.8681,3.7855
3.8286,3.8597,3.861,3.8188
3.8914,3.8286,3.9028,3.8068
3.939,3.8914,3.9196,3.8631
4.0477,3.939,3.993,3.9174
4.1751,4.0477,4.1383,4.0115
3.933,4.1751,4.2411,4.1441
3.9676,3.933,4.0019,3.8823
4.1037,3.9676,4.0368,3.9708
4.0544,4.1037,4.1443,4.0714
3.9457,4.0544,4.06,3.9503
3.9988,3.9457,3.9931,3.9348
3.9275,3.9988,4.0373,3.9572
3.9099,3.9275,3.9449,3.8837
3.849,3.9099,3.9377,3.8271
3.8803,3.849,3.8529,3.7869
3.7819,3.8803,3.9037,3.8174
3.7591,3.7819,3.7832,3.7201
3.7605,3.7591,3.7635,3.738
3.8888,3.7605,3.8463,3.7359
3.8071,3.8888,3.8901,3.8322
3.7925,3.8071,3.8691,3.7781
3.9207,3.7925,3.8561,3.7902
3.8878,3.9207,3.9272,3.8606
3.9023,3.8878,3.8883,3.8436
3.9367,3.9023,3.9603,3.873
3.9023,3.9367,3.9583,3.9023
3.8756,3.9023,3.9245,3.8616
3.9039,3.8756,3.8938,3.8246
3.8834,3.9039,3.9272,3.8842
3.8972,3.8834,3.9047,3.8582
3.8447,3.8972,3.9525,3.8925
3.8514,3.8447,3.884,3.825
3.8702,3.8514,3.8537,3.8331
3.7671,3.8702,3.8706,3.7757
3.7956,3.7671,3.8103,3.7444
3.7801,3.7956,3.8127,3.7643
3.7663,3.7801,3.8368,3.7587
3.7991,3.7663,3.8002,3.7615
3.7454,3.7991,3.8186,3.7706
3.7629,3.7454,3.7609,3.7033
3.7669,3.7629,3.8198,3.743
3.8406,3.7669,3.8225,3.7591
3.8256,3.8406,3.8622,3.8169
3.8083,3.8256,3.8261,3.7835
3.7671,3.8083,3.8091,3.7696
3.7612,3.7671,3.768,3.7159
3.6996,3.7612,3.7616,3.7017
3.7289,3.6996,3.734,3.6881
3.6962,3.7289,3.7404,3.6913
3.7394,3.6962,3.8013,3.6909
3.7384,3.7394,3.7635,3.7309
3.8414,3.7384,3.7657,3.7128
3.8666,3.8414,3.9105,3.7274
