"Close","Close(-1)","Volume(-1)","return_diff_last_day"
63068.0,64341.0,2155800,-1273.0
63218.0,63068.0,1822400,150.0
63033.0,63218.0,2089600,-185.0
63469.0,63033.0,1805800,436.0
62697.0,63469.0,1946800,-772.0
62023.0,62697.0,1688200,-674.0
62205.0,62023.0,1397200,182.0
61604.0,62205.0,1762400,-601.0
60881.0,61604.0,2668000,-723.0
61060.0,60881.0,1991000,179.0
61168.0,61060.0,1974600,108.0
61424.0,61168.0,2019800,256.0
61194.0,61424.0,1696600,-230.0
61017.0,61194.0,1863400,-177.0
61217.0,61017.0,1449000,200.0
62303.0,61217.0,1634000,1086.0
62334.0,62303.0,1796400,31.0
62404.0,62334.0,1873400,70.0
63394.0,62404.0,1814000,990.0
63891.0,63394.0,2376200,497.0
63039.0,63891.0,1000400,-852.0
62565.0,63039.0,1937800,-474.0
62207.0,62565.0,1612600,-358.0
61513.0,62207.0,1865000,-694.0
60224.0,61513.0,1670600,-1289.0
59705.0,60224.0,1773200,-519.0
60670.0,59705.0,1946200,965.0
59679.0,60670.0,2284200,-991.0
59478.0,59679.0,2363400,-201.0
58838.0,59478.0,1960200,-640.0
59082.0,58838.0,1956400,244.0
59120.0,59082.0,1888000,38.0
60263.0,59120.0,1946000,1143.0
60270.0,60263.0,2159600,7.0
59971.0,60270.0,1809600,-299.0
59340.0,59971.0,1772400,-631.0
58288.0,59340.0,2174800,-1052.0
58708.0,58288.0,2619000,420.0
58823.0,58708.0,2234000,115.0
58536.0,58823.0,2366400,-287.0
57311.0,58536.0,2109400,-1225.0
56017.0,57311.0,2696200,-1294.0
52811.0,56017.0,3491800,-3206.0
52949.0,52811.0,4455400,138.0
48668.0,52949.0,4320600,-4281.0
51151.0,48668.0,4894600,2483.0
51395.0,51151.0,5268200,244.0
53343.0,51395.0,4358800,1948.0
53473.0,53343.0,4066000,130.0
54652.0,53473.0,3269800,1179.0
54324.0,54652.0,2540600,-328.0
55073.0,54324.0,2464600,749.0
53134.0,55073.0,3160600,-1939.0
52448.0,53134.0,3120400,-686.0
52440.0,52448.0,2577200,-8.0
53787.0,52440.0,2140800,1347.0
53796.0,53787.0,2679000,9.0
52953.0,53796.0,2492200,-843.0
53351.0,52953.0,2381200,398.0
54861.0,53351.0,2223000,1510.0
55385.0,54861.0,2293800,524.0
56495.0,55385.0,2343400,1110.0
58118.0,56495.0,2940000,1623.0
56532.0,58118.0,4013600,-1586.0
54998.0,56532.0,3147400,-1534.0
56607.0,54998.0,1609000,1609.0
57624.0,56607.0,2846800,1017.0
55778.0,57624.0,2757000,-1846.0
55685.0,55778.0,2481800,-93.0
55544.0,55685.0,2376200,-141.0
56286.0,55544.0,2099400,742.0
56381.0,56286.0,2836200,95.0
57210.0,56381.0,2136800,829.0
57103.0,57210.0,1970000,-107.0
56379.0,57103.0,2328200,-724.0
55982.0,56379.0,2677000,-397.0
53280.0,55982.0,2777000,-2702.0
53230.0,53280.0,3603600,-50.0
53748.0,53230.0,2689200,518.0
53920.0,53748.0,2143200,172.0
53270.0,53920.0,2454200,-650.0
53385.0,53270.0,2340800,115.0
52324.0,53385.0,2304800,-1061.0
50792.0,52324.0,3072600,-1532.0
50686.0,50792.0,3112400,-106.0
51014.0,50686.0,4038800,328.0
52290.0,51014.0,2830400,1276.0
51244.0,52290.0,3145600,-1046.0
53273.0,51244.0,2627200,2029.0
53838.0,53273.0,2180600,565.0
54601.0,53838.0,2845400,763.0
55030.0,54601.0,3574200,429.0
53911.0,55030.0,2323200,-1119.0
55032.0,53911.0,2366200,1121.0
54966.0,55032.0,2540000,-66.0
54010.0,54966.0,2430800,-956.0
55255.0,54010.0,2282800,1245.0
56892.0,55255.0,2151200,1637.0
56286.0,56892.0,2656000,-606.0
57144.0,56286.0,2262800,858.0
59270.0,57144.0,2172400,2126.0
59513.0,59270.0,3665800,243.0
58338.0,59513.0,2388000,-1175.0
57323.0,58338.0,2258000,-1015.0
58196.0,57323.0,2827600,873.0
58670.0,58196.0,2445800,474.0
59199.0,58670.0,1946600,529.0
59026.0,59199.0,1869400,-173.0
57550.0,59026.0,1934000,-1476.0
57322.0,57550.0,2623000,-228.0
58547.0,57322.0,1959000,1225.0
58258.0,58547.0,2136400,-289.0
58560.0,58258.0,1791000,302.0
56989.0,58560.0,2703800,-1571.0
56731.0,56989.0,3054600,-258.0
56285.0,56731.0,2297200,-446.0
55878.0,56285.0,2894800,-407.0
54972.0,55878.0,2681600,-906.0
55280.0,54972.0,2429400,308.0
54894.0,55280.0,1410200,-386.0
56017.0,54894.0,1815000,1123.0
55300.0,56017.0,2271000,-717.0
56875.0,55300.0,2822000,1575.0
58143.0,56875.0,4893000,1268.0
57886.0,58143.0,3297000,-257.0
58910.0,57886.0,2985600,1024.0
59536.0,58910.0,2535200,626.0
58663.0,59536.0,2178000,-873.0
57455.0,58663.0,2171800,-1208.0
58236.0,57455.0,2720800,781.0
57347.0,58236.0,1946400,-889.0
57495.0,57347.0,2502200,148.0
56647.0,57495.0,2901200,-848.0
56331.0,56647.0,4140400,-316.0
56097.0,56331.0,2605800,-234.0
55298.0,56097.0,2440000,-799.0
56865.0,55298.0,2833400,1567.0
56653.0,56865.0,3233000,-212.0
57348.0,56653.0,2264400,695.0
57701.0,57348.0,2289000,353.0
57669.0,57701.0,1767200,-32.0
58005.0,57669.0,0,336.0
56534.0,58005.0,1616600,-1471.0
56754.0,56534.0,1612000,220.0
57829.0,56754.0,2779200,1075.0
59265.0,57829.0,2614600,1436.0
59365.0,59265.0,3083000,100.0
58546.0,59365.0,2252000,-819.0
58600.0,58546.0,2351200,54.0
59083.0,58600.0,1659200,483.0
59806.0,59083.0,2244600,723.0
59962.0,59806.0,2689200,156.0
59921.0,59962.0,2245200,-41.0
59147.0,59921.0,2145600,-774.0
59956.0,59147.0,5624200,809.0
60646.0,59956.0,1705000,690.0
61723.0,60646.0,2524200,1077.0
61927.0,61723.0,2757800,204.0
62312.0,61927.0,2843400,385.0
62386.0,62312.0,2246400,74.0
62486.0,62386.0,2376000,100.0
62953.0,62486.0,2731000,467.0
62904.0,62953.0,3174000,-49.0
62770.0,62904.0,2218200,-134.0
63072.0,62770.0,2197600,302.0
64567.0,63072.0,3437800,1495.0
64593.0,64567.0,3904000,26.0
65217.0,64593.0,3107600,624.0
65224.0,65217.0,3059800,7.0
65917.0,65224.0,1919600,693.0
65831.0,65917.0,2722000,-86.0
65530.0,65831.0,2887000,-301.0
63998.0,65530.0,2688400,-1532.0
65692.0,63998.0,3501400,1694.0
65039.0,65692.0,2619200,-653.0
65368.0,65039.0,2738200,329.0
66142.0,65368.0,3825400,774.0
66204.0,66142.0,3068400,62.0
66093.0,66204.0,2352600,-111.0
65820.0,66093.0,1791400,-273.0
65943.0,65820.0,2322800,123.0
65241.0,65943.0,2119800,-702.0
65959.0,65241.0,2226000,718.0
65812.0,65959.0,2717000,-147.0
66810.0,65812.0,3345400,998.0
67782.0,66810.0,2328800,972.0
66964.0,67782.0,2557000,-818.0
65114.0,66964.0,2315800,-1850.0
66017.0,65114.0,2742600,903.0
66908.0,66017.0,2683400,891.0
66704.0,66908.0,2890800,-204.0
66385.0,66704.0,2253600,-319.0
68394.0,66385.0,2149800,2009.0
68257.0,68394.0,3165200,-137.0
67749.0,68257.0,2732800,-508.0
67684.0,67749.0,2295200,-65.0
67730.0,67684.0,2408600,46.0
67296.0,67730.0,2143600,-434.0
66860.0,67296.0,2071400,-436.0
65828.0,66860.0,1981000,-1032.0
65813.0,65828.0,2676200,-15.0
66685.0,65813.0,2524800,872.0
66037.0,66685.0,2010800,-648.0
65079.0,66037.0,2723000,-958.0
64872.0,65079.0,2883000,-207.0
64511.0,64872.0,2895600,-361.0
65216.0,64511.0,3155800,705.0
64284.0,65216.0,2966600,-932.0
63529.0,64284.0,2773600,-755.0
63691.0,63529.0,2739600,162.0
62923.0,63691.0,2294800,-768.0
61738.0,62923.0,1788200,-1185.0
61293.0,61738.0,3094000,-445.0
63058.0,61293.0,2952600,1765.0
62106.0,63058.0,3115800,-952.0
61955.0,62106.0,2959600,-151.0
62699.0,61955.0,2316600,744.0
63010.0,62699.0,2704600,311.0
62618.0,63010.0,4053800,-392.0
62494.0,62618.0,2358200,-124.0
61539.0,62494.0,2285200,-955.0
61971.0,61539.0,2533400,432.0
61750.0,61971.0,2377000,-221.0
62198.0,61750.0,3307200,448.0
61691.0,62198.0,3130000,-507.0
61820.0,61691.0,2547600,129.0
62424.0,61820.0,1963200,604.0
62104.0,62424.0,2955600,-320.0
60821.0,62104.0,3036000,-1283.0
61220.0,60821.0,4961600,399.0
60365.0,61220.0,3370400,-855.0
59786.0,60365.0,3091200,-579.0
59702.0,59786.0,3261600,-84.0
59445.0,59702.0,2701400,-257.0
57540.0,59445.0,2532400,-1905.0
56238.0,57540.0,3047400,-1302.0
55888.0,56238.0,4189200,-350.0
54038.0,55888.0,4327600,-1850.0
54513.0,54038.0,3709800,475.0
56590.0,54513.0,4306200,2077.0
55039.0,56590.0,3569000,-1551.0
54619.0,55039.0,3667400,-420.0
54063.0,54619.0,4334000,-556.0
54463.0,54063.0,4013800,400.0
55213.0,54463.0,2988400,750.0
54633.0,55213.0,1857200,-580.0
53798.0,54633.0,3048000,-835.0
54490.0,53798.0,3298400,692.0
53403.0,54490.0,4826000,-1087.0
53417.0,53403.0,2986400,14.0
52481.0,53417.0,2360000,-936.0
54156.0,52481.0,2530000,1675.0
54430.0,54156.0,3542000,274.0
54001.0,54430.0,2627600,-429.0
55049.0,54001.0,2736600,1048.0
55651.0,55049.0,3894600,602.0
55352.0,55651.0,4187800,-299.0
56105.0,55352.0,3299200,753.0
56195.0,56105.0,3900800,90.0
57195.0,56195.0,2960600,1000.0
57167.0,57195.0,3658800,-28.0
55505.0,57167.0,3202000,-1662.0
55440.0,55505.0,2601800,-65.0
53805.0,55440.0,2476800,-1635.0
53837.0,53805.0,2160000,32.0
53109.0,53837.0,2707000,-728.0
52652.0,53109.0,3825800,-457.0
54355.0,52652.0,3531600,1703.0
54693.0,54355.0,3744800,338.0
55780.0,54693.0,2874200,1087.0
56077.0,55780.0,4064400,297.0
56379.0,56077.0,1718400,302.0
55394.0,56379.0,3128600,-985.0
53706.0,55394.0,2701800,-1688.0
53569.0,53706.0,3467800,-137.0
53421.0,53569.0,2970600,-148.0
54331.0,53421.0,3047600,910.0
53402.0,54331.0,2784600,-929.0
53909.0,53402.0,2821800,507.0
54583.0,53909.0,2519400,674.0
55347.0,54583.0,2296200,764.0
54195.0,55347.0,2879200,-1152.0
53034.0,54195.0,2865000,-1161.0
52639.0,53034.0,2807800,-395.0
52608.0,52639.0,2762600,-31.0
54003.0,52608.0,2216000,1395.0
56553.0,54003.0,3017600,2550.0
57241.0,56553.0,4674400,688.0
56097.0,57241.0,2965600,-1144.0
55623.0,56097.0,692000,-474.0
55520.0,55623.0,598200,-103.0
57255.0,55520.0,2838000,1735.0
58345.0,57255.0,3577400,1090.0
57726.0,58345.0,3613400,-619.0
58951.0,57726.0,3447200,1225.0
58797.0,58951.0,3233200,-154.0
59281.0,58797.0,2863000,484.0
59123.0,59281.0,3080000,-158.0
58083.0,59123.0,2539200,-1040.0
58189.0,58083.0,3533800,106.0
59446.0,58189.0,4578200,1257.0
59082.0,59446.0,3477000,-364.0
59283.0,59082.0,2954200,201.0
58918.0,59283.0,3001200,-365.0
59381.0,58918.0,3926400,463.0
58512.0,59381.0,3708800,-869.0
58426.0,58512.0,3342000,-86.0
58111.0,58426.0,3212600,-315.0
58406.0,58111.0,2344200,295.0
57369.0,58406.0,2728200,-1037.0
57256.0,57369.0,4106200,-113.0
57061.0,57256.0,3132600,-195.0
57281.0,57061.0,5747200,220.0
56234.0,57281.0,2317000,-1047.0
56864.0,56234.0,3236000,630.0
58321.0,56864.0,3313000,1457.0
58404.0,58321.0,3620600,83.0
59423.0,58404.0,3513600,1019.0
59922.0,59423.0,3854800,499.0
61958.0,59922.0,4849800,2036.0
62105.0,61958.0,5974600,147.0
61806.0,62105.0,5816200,-299.0
61804.0,61806.0,3903000,-2.0
61652.0,61804.0,3202000,-152.0
61688.0,61652.0,3391000,36.0
61320.0,61688.0,2923200,-368.0
61910.0,61320.0,2985400,590.0
60501.0,61910.0,3329800,-1409.0
60478.0,60501.0,3873600,-23.0
60240.0,60478.0,3139400,-238.0
59176.0,60240.0,3811000,-1064.0
59571.0,59176.0,3690000,395.0
59222.0,59571.0,2759600,-349.0
58627.0,59222.0,3198400,-595.0
58458.0,58627.0,3195600,-169.0
58572.0,58458.0,3365200,114.0
59317.0,58572.0,3244200,745.0
58939.0,59317.0,2596200,-378.0
58456.0,58939.0,3146400,-483.0
59162.0,58456.0,2781600,706.0
59602.0,59162.0,2817800,440.0
59744.0,59602.0,3119200,142.0
60087.0,59744.0,3251000,343.0
59734.0,60087.0,4209400,-353.0
58922.0,59734.0,3321200,-812.0
58700.0,58922.0,3000200,-222.0
57690.0,58700.0,2803400,-1010.0
57161.0,57690.0,3395600,-529.0
57837.0,57161.0,2934800,676.0
57277.0,57837.0,0,-560.0
57177.0,57277.0,2999400,-100.0
57684.0,57177.0,1709800,507.0
57068.0,57684.0,1606000,-616.0
58383.0,57068.0,2794200,1315.0
58210.0,58383.0,2980200,-173.0
59459.0,58210.0,2617200,1249.0
58517.0,59459.0,3470000,-942.0
57524.0,58517.0,3084000,-993.0
57358.0,57524.0,3201000,-166.0
57064.0,57358.0,4250400,-294.0
57486.0,57064.0,2071200,422.0
56279.0,57486.0,3363400,-1207.0
55402.0,56279.0,3606400,-877.0
56451.0,55402.0,3471800,1049.0
56242.0,56451.0,2782800,-209.0
56437.0,56242.0,3592200,195.0
57574.0,56437.0,2146200,1137.0
56737.0,57574.0,3182000,-837.0
56248.0,56737.0,2752800,-489.0
56539.0,56248.0,3554200,291.0
57853.0,56539.0,3465400,1314.0
57475.0,57853.0,3401400,-378.0
58202.0,57475.0,5047000,727.0
57563.0,58202.0,3485800,-639.0
57679.0,57563.0,3937200,116.0
57656.0,57679.0,3582400,-23.0
58487.0,57656.0,3203200,831.0
59248.0,58487.0,3042400,761.0
59623.0,59248.0,3061800,375.0
59474.0,59623.0,3988600,-149.0
59317.0,59474.0,4749600,-157.0
59605.0,59317.0,3569400,288.0
59567.0,59605.0,3405800,-38.0
60461.0,59567.0,3114400,894.0
60998.0,60461.0,4364800,537.0
61276.0,60998.0,4427600,278.0
61007.0,61276.0,3083400,-269.0
60960.0,61007.0,3157400,-47.0
60416.0,60960.0,2598000,-544.0
60952.0,60416.0,2852600,536.0
62550.0,60952.0,2626000,1598.0
63312.0,62550.0,3739800,762.0
62523.0,63312.0,3355800,-789.0
61933.0,62523.0,6233800,-590.0
61128.0,61933.0,3985800,-805.0
61579.0,61128.0,3840600,451.0
61678.0,61579.0,3236400,99.0
61497.0,61678.0,4100600,-181.0
62081.0,61497.0,3161000,584.0
61728.0,62081.0,3481400,-353.0
61787.0,61728.0,3819200,59.0
62194.0,61787.0,2789200,407.0
61956.0,62194.0,3382000,-238.0
61900.0,61956.0,3495200,-56.0
61692.0,61900.0,2143400,-208.0
61966.0,61692.0,3475000,274.0
61170.0,61966.0,3209000,-796.0
61170.0,61170.0,3605200,0.0
60027.0,61170.0,0,-1143.0
60406.0,60027.0,3426800,379.0
59337.0,60406.0,3192600,-1069.0
59761.0,59337.0,4661200,424.0
60351.0,59761.0,4749400,590.0
59576.0,60351.0,3412400,-775.0
59445.0,59576.0,3347800,-131.0
58951.0,59445.0,4429600,-494.0
58372.0,58951.0,4410400,-579.0
58498.0,58372.0,4071600,126.0
58406.0,58498.0,3152400,-92.0
58077.0,58406.0,2803800,-329.0
57903.0,58077.0,2385200,-174.0
57614.0,57903.0,3519200,-289.0
57314.0,57614.0,2697200,-300.0
56178.0,57314.0,3921000,-1136.0
56155.0,56178.0,4950200,-23.0
56697.0,56155.0,4915800,542.0
56618.0,56697.0,5113800,-79.0
56949.0,56618.0,3965400,331.0
57274.0,56949.0,4510600,325.0
57424.0,57274.0,5034000,150.0
56884.0,57424.0,4441800,-540.0
56499.0,56884.0,3889600,-385.0
55951.0,56499.0,4033800,-548.0
57940.0,55951.0,4261000,1989.0
58847.0,57940.0,5806000,907.0
58433.0,58847.0,6338200,-414.0
58545.0,58433.0,4129200,112.0
58209.0,58545.0,4129000,-336.0
57386.0,58209.0,3805000,-823.0
57281.0,57386.0,4536800,-105.0
56869.0,57281.0,4581200,-412.0
56973.0,56869.0,5182400,104.0
56361.0,56973.0,3741000,-612.0
56030.0,56361.0,3828800,-331.0
55577.0,56030.0,4179200,-453.0
55243.0,55577.0,4368400,-334.0
54873.0,55243.0,3744400,-370.0
55671.0,54873.0,3849400,798.0
56034.0,55671.0,3755400,363.0
56352.0,56034.0,4052600,318.0
55902.0,56352.0,4373800,-450.0
54889.0,55902.0,2755200,-1013.0
55563.0,54889.0,3588600,674.0
54648.0,55563.0,4480400,-915.0
55051.0,54648.0,4574000,403.0
55092.0,55051.0,5975800,41.0
55912.0,55092.0,5504200,820.0
56187.0,55912.0,5186200,275.0
55401.0,56187.0,5388600,-786.0
54963.0,55401.0,3836800,-438.0
52950.0,54963.0,4805800,-2013.0
53991.0,52950.0,4709400,1041.0
52882.0,53991.0,4353800,-1109.0
53166.0,52882.0,7413000,284.0
53929.0,53166.0,4554200,763.0
54298.0,53929.0,3733000,369.0
54885.0,54298.0,4174800,587.0
54984.0,54885.0,5365600,99.0
54963.0,54984.0,3949800,-21.0
54252.0,54963.0,4347800,-711.0
54887.0,54252.0,4660200,635.0
55910.0,54887.0,5931200,1023.0
55322.0,55910.0,7138200,-588.0
55488.0,55322.0,5436000,166.0
55430.0,55488.0,8860800,-58.0
56275.0,55430.0,6452600,845.0
55805.0,56275.0,6235400,-470.0
55448.0,55805.0,6519800,-357.0
55108.0,55448.0,4799400,-340.0
54448.0,55108.0,5315200,-660.0
54667.0,54448.0,3956400,219.0
54936.0,54667.0,5094800,269.0
54773.0,54936.0,4899800,-163.0
55164.0,54773.0,5080200,391.0
55701.0,55164.0,4067400,537.0
56265.0,55701.0,4164800,564.0
56429.0,56265.0,3898600,164.0
56350.0,56429.0,4872400,-79.0
56406.0,56350.0,4072000,56.0
56396.0,56406.0,4852600,-10.0
56036.0,56396.0,2051200,-360.0
54635.0,56036.0,4175200,-1401.0
53506.0,54635.0,5004200,-1129.0
53944.0,53506.0,8790400,438.0
54018.0,53944.0,4336200,74.0
52799.0,54018.0,4314600,-1219.0
52885.0,52799.0,4630200,86.0
51619.0,52885.0,4088800,-1266.0
51317.0,51619.0,5635400,-302.0
49770.0,51317.0,4689400,-1547.0
49181.0,49770.0,5560600,-589.0
50415.0,49181.0,7780000,1234.0
49332.0,50415.0,6228400,-1083.0
49089.0,49332.0,5826000,-243.0
49465.0,49089.0,5324600,376.0
47893.0,49465.0,5977200,-1572.0
48214.0,47893.0,6582600,321.0
47056.0,48214.0,8789400,-1158.0
45965.0,47056.0,6416400,-1091.0
46893.0,45965.0,6301400,928.0
47172.0,46893.0,4773600,279.0
47609.0,47172.0,5636200,437.0
47457.0,47609.0,5567200,-152.0
47230.0,47457.0,5752800,-227.0
45229.0,47230.0,6658400,-2001.0
45044.0,45229.0,8123400,-185.0
45763.0,45044.0,6998800,719.0
45210.0,45763.0,5100400,-553.0
45076.0,45210.0,6988200,-134.0
45483.0,45076.0,4664000,407.0
46626.0,45483.0,4867600,1143.0
45533.0,46626.0,5587800,-1093.0
46739.0,45533.0,5357200,1206.0
46869.0,46739.0,4842800,130.0
47407.0,46869.0,4775800,538.0
47657.0,47407.0,5185000,250.0
47400.0,47657.0,4285200,-257.0
48574.0,47400.0,3474000,1174.0
48820.0,48574.0,4132000,246.0
48374.0,48820.0,4579400,-446.0
49067.0,48374.0,5006400,693.0
49422.0,49067.0,4935600,355.0
49212.0,49422.0,3997400,-210.0
48562.0,49212.0,3285200,-650.0
48234.0,48562.0,0,-328.0
49141.0,48234.0,4944600,907.0
48474.0,49141.0,4687400,-667.0
48436.0,48474.0,4491200,-38.0
47422.0,48436.0,3743000,-1014.0
47447.0,47422.0,5267000,25.0
48929.0,47447.0,4463400,1482.0
49875.0,48929.0,5221800,946.0
50299.0,49875.0,6321000,424.0
50601.0,50299.0,7041200,302.0
50896.0,50601.0,6511900,295.0
50908.0,50896.0,11269000,12.0
51539.0,50908.0,8357400,631.0
51574.0,51539.0,7402400,35.0
50507.0,51574.0,6388000,-1067.0
50405.0,50507.0,5834400,-102.0
51398.0,50405.0,5993400,993.0
52197.0,51398.0,5570000,799.0
51429.0,52197.0,5887800,-768.0
50092.0,51429.0,4283400,-1337.0
49867.0,50092.0,5718400,-225.0
49922.0,49867.0,8503400,55.0
50008.0,49922.0,7991000,86.0
51835.0,50008.0,14233400,1827.0
51626.0,51835.0,9666200,-209.0
51716.0,51626.0,6887000,90.0
52352.0,51716.0,5036400,636.0
53749.0,52352.0,6194200,1397.0
54252.0,53749.0,10524400,503.0
53979.0,54252.0,7775400,-273.0
53570.0,53979.0,6826400,-409.0
53307.0,53570.0,6817000,-263.0
53798.0,53307.0,6094600,491.0
53822.0,53798.0,4938600,24.0
54271.0,53822.0,4775000,449.0
55703.0,54271.0,4249200,1432.0
55096.0,55703.0,7541000,-607.0
54110.0,55096.0,5134600,-986.0
54602.0,54110.0,4421000,492.0
54431.0,54602.0,3915400,-171.0
54261.0,54431.0,4296000,-170.0
53783.0,54261.0,3904000,-478.0
53739.0,53783.0,6266400,-44.0
52338.0,53739.0,4217400,-1401.0
53179.0,52338.0,6498600,841.0
53100.0,53179.0,5041900,-79.0
52490.0,53100.0,4144800,-610.0
52849.0,52490.0,3992100,359.0
52417.0,52849.0,4300400,-432.0
52312.0,52417.0,3472200,-105.0
52548.0,52312.0,4002600,236.0
52997.0,52548.0,4212400,449.0
53150.0,52997.0,4136800,153.0
54171.0,53150.0,3052400,1021.0
54981.0,54171.0,4094500,810.0
55973.0,54981.0,8575300,992.0
55358.0,55973.0,12960000,-615.0
55378.0,55358.0,7207200,20.0
56077.0,55378.0,5977600,699.0
56460.0,56077.0,4658500,383.0
55440.0,56460.0,4607000,-1020.0
54877.0,55440.0,4019200,-563.0
54154.0,54877.0,5649300,-723.0
55073.0,54154.0,4940300,919.0
54539.0,55073.0,5796100,-534.0
54173.0,54539.0,6136200,-366.0
54256.0,54173.0,6039200,83.0
54013.0,54256.0,12953800,-243.0
54437.0,54013.0,4094400,424.0
53832.0,54437.0,2731000,-605.0
53385.0,53832.0,3327700,-447.0
52741.0,53385.0,4258800,-644.0
52249.0,52741.0,4874300,-492.0
52624.0,52249.0,4105300,375.0
51804.0,52624.0,2317800,-820.0
52230.0,51804.0,3848200,426.0
53452.0,52230.0,3415400,1222.0
54307.0,53452.0,3609700,855.0
53033.0,54307.0,3320500,-1274.0
52688.0,53033.0,3649200,-345.0
52801.0,52688.0,3624600,113.0
52264.0,52801.0,3467000,-537.0
51447.0,52264.0,3075300,-817.0
51861.0,51447.0,3730200,414.0
51847.0,51861.0,3108000,-14.0
52482.0,51847.0,2416600,635.0
51245.0,52482.0,2633500,-1237.0
50349.0,51245.0,3793600,-896.0
50216.0,50349.0,3683100,-133.0
50788.0,50216.0,3641200,572.0
50944.0,50788.0,3672300,156.0
51165.0,50944.0,3353300,221.0
50993.0,51165.0,2277900,-172.0
50068.0,50993.0,2128000,-925.0
50122.0,50068.0,3083200,54.0
50051.0,50122.0,3049400,-71.0
50280.0,50051.0,2875700,229.0
50090.0,50280.0,2796500,-190.0
50563.0,50090.0,2678300,473.0
50819.0,50563.0,4527700,256.0
51186.0,50819.0,1146000,367.0
51356.0,51186.0,3715200,170.0
51356.0,51356.0,2305800,0.0
51221.0,51356.0,0,-135.0
51267.0,51221.0,1810000,46.0
51507.0,51267.0,2002600,240.0
51507.0,51507.0,2048600,0.0
50341.0,51507.0,0,-1166.0
50981.0,50341.0,3476300,640.0
50974.0,50981.0,7360400,-7.0
50430.0,50974.0,3727800,-544.0
50577.0,50430.0,3339500,147.0
49322.0,50577.0,2916500,-1255.0
49696.0,49322.0,3702600,374.0
49427.0,49696.0,3509600,-269.0
49703.0,49427.0,2803000,276.0
50105.0,49703.0,2887800,402.0
49696.0,50105.0,2835600,-409.0
49182.0,49696.0,2944500,-514.0
48708.0,49182.0,2615000,-474.0
48542.0,48708.0,1413000,-166.0
49300.0,48542.0,3104400,758.0
48321.0,49300.0,3873300,-979.0
47787.0,48321.0,3881700,-534.0
47701.0,47787.0,3535000,-86.0
47841.0,47701.0,2936000,140.0
47557.0,47841.0,2694500,-284.0
47244.0,47557.0,3324900,-313.0
47639.0,47244.0,3108300,395.0
46148.0,47639.0,3718700,-1491.0
46964.0,46148.0,3622100,816.0
46624.0,46964.0,3471600,-340.0
47738.0,46624.0,3358900,1114.0
48074.0,47738.0,3632200,336.0
47711.0,48074.0,3195800,-363.0
48463.0,47711.0,2634500,752.0
48217.0,48463.0,3379300,-246.0
47813.0,48217.0,2766300,-404.0
48201.0,47813.0,3167100,388.0
47576.0,48201.0,3192200,-625.0
46600.0,47576.0,1884200,-976.0
47151.0,46600.0,3860000,551.0
47289.0,47151.0,3995400,138.0
47380.0,47289.0,2996900,91.0
47394.0,47380.0,2605800,14.0
46716.0,47394.0,2990700,-678.0
46599.0,46716.0,2924800,-117.0
47607.0,46599.0,3225700,1008.0
47094.0,47607.0,3046300,-513.0
47094.0,47094.0,4088300,0.0
47094.0,47094.0,0,0.0
46589.0,47094.0,0,-505.0
47093.0,46589.0,2293000,504.0
46244.0,47093.0,3164900,-849.0
45533.0,46244.0,3982800,-711.0
45698.0,45533.0,3673600,165.0
45862.0,45698.0,3281500,164.0
45444.0,45862.0,3021300,-418.0
44966.0,45444.0,3118200,-478.0
45118.0,44966.0,3477100,152.0
46151.0,45118.0,2929300,1033.0
46567.0,46151.0,3593900,416.0
47279.0,46567.0,3337700,712.0
47381.0,47279.0,4364800,102.0
47993.0,47381.0,4187600,612.0
48180.0,47993.0,3008900,187.0
47966.0,48180.0,2953800,-214.0
49647.0,47966.0,3439100,1681.0
49768.0,49647.0,5928200,121.0
50415.0,49768.0,4230500,647.0
50270.0,50415.0,3645900,-145.0
51701.0,50270.0,3501200,1431.0
51408.0,51701.0,4790700,-293.0
51082.0,51408.0,3503400,-326.0
52155.0,51082.0,3696200,1073.0
51629.0,52155.0,3673400,-526.0
51185.0,51629.0,5496100,-444.0
51128.0,51185.0,4195300,-57.0
51867.0,51128.0,3588900,739.0
51597.0,51867.0,3395300,-270.0
50454.0,51597.0,2686800,-1143.0
51201.0,50454.0,3858800,747.0
52111.0,51201.0,3427100,910.0
52112.0,52111.0,3015500,1.0
52112.0,52112.0,0,0.0
51977.0,52112.0,0,-135.0
51570.0,51977.0,3492900,-407.0
51817.0,51570.0,2844000,247.0
51399.0,51817.0,3186900,-418.0
51384.0,51399.0,2954700,-15.0
51839.0,51384.0,2711300,455.0
51627.0,51839.0,4326300,-212.0
51627.0,51627.0,4623600,0.0
52980.0,51627.0,0,1353.0
53446.0,52980.0,8106000,466.0
53780.0,53446.0,4441100,334.0
54053.0,53780.0,4965700,273.0
53422.0,54053.0,4569600,-631.0
53100.0,53422.0,3344300,-322.0
54053.0,53100.0,3177900,953.0
53907.0,54053.0,2744300,-146.0
54413.0,53907.0,2956600,506.0
53856.0,54413.0,2878900,-557.0
53976.0,53856.0,3436100,120.0
53353.0,53976.0,3541400,-623.0
52366.0,53353.0,3089500,-987.0
52203.0,52366.0,3948600,-163.0
52806.0,52203.0,3248100,603.0
52626.0,52806.0,2941400,-180.0
52933.0,52626.0,2462300,307.0
52174.0,52933.0,1186800,-759.0
52640.0,52174.0,2894700,466.0
52239.0,52640.0,2842500,-401.0
51239.0,52239.0,2394300,-1000.0
